振宣,NN,1
康川店,NN,1
普宁市,NR,1
天腾,NR,1
浦东,NR,10
思缔,NR,1
广通,NR,3
哎呦咪,NR,6
食,VV,41
晨熙,NN,1
东吉店,NN,1
中蜜,NR,1
李明高,NR,1
龙州,NR,2
清泽,NN,1
渑池县,NR,4
兰陵,NR,2
宏博,NR,1
蜜饯,NN,3
都江堰市,NR,3
莫力达瓦,VV,2
盛时,NN,2
绵阳市,NR,5
余杭,NR,10
齐鲁,NR,1
传统,NN,1
寸待盈,NN,1
狐,NN,2
年,M,14
登城,NR,1
惠成,NR,1
刚正,NN,1
思,NN,1
零售点,NN,1
伊春区,NR,3
味美欣,NR,1
泳业,NN,1
马克,NN,2
地,DEV,5
威晟,NR,1
54,OD,5
建德市,NR,6
蔡利清,NR,1
B区,NN,1
天禧,NR,1
福涟,NN,1
蓬莱市,NR,1
中发,VV,2
叶小花,NR,1
湖光,VV,1
宁晋县,NR,4
奥林醋业,NR,1
鑫鑫,NN,4
圣木,NR,1
枝江市,NR,2
朝鲜族,NN,3
南沙区,NR,2
凤利,NR,1
兰陵店,NR,1
岳麓区,NR,6
申洲,NR,1
巧姐,NN,1
职工,NN,3
省局,NN,1
陈豪,NR,1
万博,NR,1
铜梁,VV,1
巅,NN,1
泳坤,NR,2
阳好,AD,2
尖山,M,1
亚武,NR,1
生日,NN,1
孙明杰,NR,1
李明杰,NR,1
崇安,VV,1
王向丽,NR,1
楠溪,NR,1
祥隆,NR,5
大卓,NR,1
五交化,NN,3
陈醋,NN,5
唐诚馍,NR,1
81,CD,1
希,NR,4
煤场,NN,14
门源,NR,3
江哥,NR,1
便民店,NN,1
酿造,VV,9
福来,NN,2
蠡乡,NR,3
泉池,NN,2
凯贝,NR,1
方,NN,8
并,CC,1
辛店,NR,3
河南省,NR,28
伟昊,NR,1
维维,NR,2
洪程,NR,1
发祥,VV,3
福园店,NN,1
体育场,NN,3
恒发,JJ,1
区横,NR,1
团志,NR,2
海王,NN,2
渔庄,NN,2
绍兴,NR,12
镇新,NR,1
滨,VV,1
灏禾,NR,2
爆家,VV,1
爵成,NR,1
铜罗恒华,NR,1
保健,VV,3
禹州,NR,3
麻田,NR,1
保健,NN,8
饮食,NN,15
马云,NR,1
麦客,NR,1
包谷,NN,1
食康,VV,1
项目,NN,1
世平,NR,1
伟业,NN,3
屯镇,NN,2
合,NN,3
高超市,NR,1
商娱,NN,1
京广,NR,2
华工,NR,1
喜乐,NN,1
刘家,NN,5
客都,NN,1
巫山县,NR,1
圆,JJ,5
流长,VV,4
区温记,NN,1
面包店,NN,3
赛格,NR,1
海森,NR,1
静宁,NR,2
西四,NR,4
洁仕,NN,2
豆制品厂,VV,8
南开区,NR,4
德州市,NR,3
胜利街,NR,1
白城,NR,1
莲城,NN,1
漕河,NR,1
婧文,NN,1
小兵,NN,2
有限,JJ,6725
中俊,NR,1
君仪,NN,1
新世纪,NR,1
小厨,NN,3
石盘镇,NR,1
2588,CD,3
中网,NR,1
良昌,NN,1
闻韶提拉,NR,1
服务社,NN,3
沪西,NR,1
清汤,NN,1
恒丰,NR,1
安乡,NR,1
a2,NN,6
祥瑞,NR,1
第六,OD,3
振祥,NR,1
康健,NR,7
佳源,M,1
顺联,NR,1
二七区,NR,2
宁阳,NN,3
弘扬,VV,1
欧耐克,NR,1
宏云,NR,1
南村镇,NR,1
凯富,NR,1
国嘉,NN,1
雍阳,NN,2
黔福香,NR,1
快鲜送,NN,1
富利奇,NR,1
隆华,NR,1
东盛,NR,2
李记喜,NR,1
建材,NN,36
姐弟,NN,1
学生,NN,4
射洪,NR,1
汇福堂,NR,1
临时,JJ,2
粤鑫,NR,1
乐胜,NR,1
林产,NN,1
兰州民百,NR,1
利群,NR,8
众友省,NR,1
小猫,NN,1
格拉布斯,NR,1
李时珍,NR,1
金堂县,NR,7
汉氏,NR,1
技术,NN,145
杨凌,NR,4
超越,VV,2
绅沃特,NR,1
芽,NN,1
沙依米,NR,1
互,AD,1
振清,NR,1
缘弘,NR,1
94,CD,1
茶树王,NR,1
区环市丰乐,NR,1
塘厦,NN,1
雍景豪园,VV,1
成武县,NR,1
政和,NN,4
莆仙,NR,1
站区,CD,1
上海,NR,478
自动,JJ,1
王金宝,NR,1
大本,NN,1
健力森,NR,2
陈醋,NR,4
叶松,NR,1
闻韶阿英,NR,1
王大明,NR,1
孝义市,NR,1
佳航,NR,1
外,NN,1
金润,NR,1
酒行,VV,1
厦门,NR,73
汇鑫,NN,1
乌市,NR,1
阿甘,NR,1
平山,NR,3
丘北,NN,5
太太,NN,2
碶蒋,NN,1
李影,NR,2
利康,NR,3
实验,VV,1
沥光,NN,1
研发,NN,1
贯通,VV,1
娄星区,NN,1
协荣,VV,1
保监局,NN,2
盛唐,NR,1
楚天,NN,1
育才,NR,1
加工坊,NN,8
谷欣,NR,1
上海市,NR,112
辉信,NR,1
排,M,4
鲁和园,NR,1
榄大,NR,1
燚辉,NR,1
永盛,NR,1
汤店,NN,1
鑫壹,VV,1
大同江,NR,3
翔龙,NR,1
大丰区,NN,1
厨具,NN,2
利园,NN,2
徐汇店,NN,1
蚌埠市,NR,17
门窗,NN,1
王新岗,NR,1
最,AD,1
雪亮,VA,1
众康,NR,3
临汾市,NR,18
福仓,NN,1
橡胶,NN,8
吉莲,NR,2
区源森坊,NN,1
三十九,CD,1
设备厂,NN,1
滨河路,NN,3
金益,NR,1
森蜂园,NR,1
茶叶,NN,31
郭猛,NR,1
王丙俊,NR,1
海埂,NR,15
杏花岭区,NN,5
新科,NN,1
体苑,NR,2
派克,NR,2
富芝,NR,1
熊绍忠烤,VV,1
一味,AD,1
诚开,NR,1
宝源,NR,1
循化县,NR,1
金旺,NR,1
漳县,NR,2
汉滨区,NR,1
开元,NR,5
昌昱顺,NR,1
皑茉,NN,1
鹤峰,NR,1
都安,NR,1
龙泉驿区,NR,2
肉禽,NN,2
润鲁,NR,1
314,CD,1
墨,NR,1
野荞,NR,1
曹家厅,NR,1
繁华,JJ,1
丰满区,NR,1
欣承,VV,1
达源,NR,1
供水,NN,1
百花,NR,1
菜园子,NN,1
南峤,NR,1
生活,NN,119
叶公,NR,1
府城,NR,1
师傅,NN,5
哈哈,IJ,4
丽儿,NN,1
济斯,NR,1
汉康,NR,1
康华,NR,1
俊航,NR,1
a,NN,5
林仁记,NR,1
堰鼎,NN,1
永康,NR,3
百惠,NR,4
石首市,NR,4
雪松,NR,2
人居,NN,2
克拉玛依,NR,3
得丽,JJ,1
凤林,NR,8
海宁,NR,5
宝奥,NR,3
品,NN,2
家明,NN,1
碶小蓬涂,NN,1
钟吉林,NR,1
华鑫,NR,2
仟盛,NR,1
小马,NN,1
小港,NR,10
互利,VV,1
湟中县,NR,1
四合院,NN,1
首,OD,5
豪展,NN,1
鸡毛,AD,1
亮子,VV,2
宝中宝,NR,5
毗卢,NR,2
潘成兰,NR,4
张村,NR,1
季节,NN,1
民心,NN,1
酿酒坊,NN,1
体育局,NN,2
油脂,NN,27
饼干,NN,1
金寨县,NR,1
绍龙,NR,1
汤圆粉,NR,1
迪士尼,NR,1
森美,NR,2
生猪,NN,2
健牌,NN,1
雅苑,NR,2
站前,JJ,3
速锐,NR,1
恒馍店,NN,1
丰登,NR,1
忆,VV,4
迪雅,NR,1
联华,NR,50
润邦,NR,1
思益,NR,1
情缘,NN,5
支行,VV,1
连接件,NN,1
市道,NN,2
工长,NN,1
滋味,NN,1
陶,NN,1
穗,NR,2
泮米芬,NN,1
乐视明,NR,1
甘南路,NR,1
景泓,NR,1
宝福领,NR,1
秦都区,NR,3
一路,AD,2
郑州市,NR,27
赐福,NR,1
博野县,NR,6
薛国,NR,1
；,PU,1
振安区,NR,1
柴油,NN,1
区幽春峰,NR,1
层,M,1
太平祖,NN,1
冠军,NN,1
3626,CD,1
小店,NN,13
众兴镇,NR,1
陈家港,NR,2
隆饰,NN,1
康福,NR,1
泽榆,NR,2
梅州市,NR,2
生土,VV,1
双塔,NR,1
陈佩付,NR,1
番茄,NN,1
县玉,NN,1
薛家荣,NR,1
包装,NN,21
同德,NR,1
林森,NR,1
五角场,NN,1
稷下,AD,2
迎绿,VV,4
张勇,NR,1
岗区,NN,2
福鼎市,NR,2
窑,NN,1
霞浦,NR,11
田乐氏,NR,1
顶点,NN,1
麻,VV,3
货场,NN,1
怡然,JJ,1
柏露淳,NR,1
便利,VV,1
幼教,NN,1
多,CD,3
中环,NR,3
松北,NR,1
华腾,NR,1
庆元,NR,1
抚顺市,NR,1
奋发,VV,1
完小,VV,1
勤,AD,1
昇馅,NN,1
家源,NN,1
博白,NR,1
系统,NN,1
易航,NR,1
平昌,NR,1
铭泰,NR,1
修峰,NR,1
海,NN,26
直销部,NN,1
鹅,NN,6
乐,NN,47
云,NN,13
鑫尚,NR,1
容斋,VV,1
洁晶,NR,1
098-102,CD,1
罗定市,NR,1
前,JJ,5
怒江州,NR,2
巷,NN,17
雷帝,NR,1
云上,VV,1
永恒,JJ,1
农作物,NN,1
华荣,NR,2
交通,NN,7
利惠,NR,2
宝诚,NR,1
鄯善县,NR,1
优客,NN,2
黄村东,NR,1
鱻淼,NR,1
嘉源,NR,2
腾冲,NR,3
蛋区,NN,1
睢阳区,NR,3
梵,NR,2
达利,NR,2
温德姆,NR,4
石门,NR,1
韦德,NR,4
鹏飞,AD,1
月亮,NN,3
东源,NN,1
利华,NR,1
专家,NN,1
重庆,NR,41
汐诗威,NR,1
景德,NR,1
众达,NR,1
茅台,NN,2
湘辣,NR,1
小人国,NR,1
金威,NR,5
香满路,NR,4
苏览老,NR,1
市井,NN,1
花果山,NR,3
郭家店镇,NR,2
供,VV,1
元,M,13
保安,NN,1
磷肥,NN,2
象,P,4
青州,NR,2
野生,JJ,3
才奥,NR,3
凤山,NR,1
日蒙,NR,1
美孚,NR,1
利民,NR,7
海城,NR,8
太康,NR,2
新盛,NR,1
秋冬,NN,1
区泽生园,NN,1
春光,NR,1
麦都,NR,1
华鲜,JJ,1
汇,NN,32
屋,NN,6
石家庄市,NR,2
鲍记蜂业,NR,1
侨联,NN,1
贺州市,NR,10
放飞鹏,VV,1
京客,NN,1
金龙潭,NR,1
蒸馍,NR,3
鸭鸭,VV,1
镇康县,NR,3
中伟,NR,2
威远,JJ,1
春园,NR,1
和合,VV,1
靖远,NN,1
蓝三,NR,1
顶峰,NN,1
万年县,NR,3
安绿,JJ,1
药业,NN,73
三袁,NN,1
高明区,NN,4
云山,NR,1
蜀桥,NR,1
陈长妹,NR,1
霍立,NR,1
圣鑫,NR,1
济邹,NR,1
嘉逸,NR,1
阳,NN,10
理,NN,1
清迈,NR,1
瑞麦,NR,1
湘乡市,NR,1
双流,NR,8
电线厂,NN,4
王衍华,NR,1
海州区,NR,1
昉首,NN,2
奥瑞金,NR,1
明翔,NR,1
孝昌县,NR,3
晶米业,NN,1
市西,NN,2
黄国珍,NR,1
秦氏,NR,1
刘藏,NR,1
万家乐,NR,3
县宝,NN,5
商业,NN,218
徐国宝,NR,1
翰林,NN,2
白宗奎,NR,1
学芬,NN,1
康荣,NN,2
华拉,NR,3
县,NN,476
冯煤站,NN,1
吴中区,NR,5
青岛,NR,159
盛翌,NR,1
镇惠,VV,1
定陶,VV,9
游,NN,1
区绪友,NN,1
兰花,VV,1
绿园,NN,2
业经,VV,1
东里,NR,1
欧思麦,NR,1
与,CC,8
门市,NN,21
中祥,NN,1
朱石滩,NR,1
梦,NN,10
维刚,NR,1
乐志恒,NR,2
旅顺信,NR,1
香包周,NR,1
鹿梨,NN,1
铝业,NN,1
跃海,NR,1
娇,JJ,3
丰登,JJ,1
永和,NR,4
岗禹杰,NR,1
烽火,NR,1
烘焙坊,NN,1
石碑,NN,2
邵东县,NR,1
鑫丽,VV,1
黄岛,NR,1
言丽汤,NR,1
利津,VV,1
陈米亚,NR,1
万客隆,NR,4
阿克苏,NR,1
区昊,NN,1
春馨,NR,1
星港,NR,1
天伦,NR,1
镇永兰车,NN,1
翰林苑,NR,1
有,VE,6
亿,CD,32
季,NN,8
66,CD,2
陈益,NN,1
南京,NR,28
巫山,NR,1
牟定,NR,1
农工商,NN,4
印度尼西亚,NR,1
粮店,NN,3
益生,AD,1
熙苕粉厂,VV,1
弋江区,NR,4
假日,NN,15
多巴镇,NR,1
吾,PN,5
诺研,NR,1
日,NR,12
9,CD,6
同心,NN,1
江洲,NR,1
良林,NR,1
8,CD,2
萃英,NR,1
华商,NN,18
阁,NN,10
科德,NR,1
领航,VV,1
江南店,NN,1
口区,NN,1
零食,NN,3
黄岩镇,NR,1
卫视,NN,2
鑫发煤站,VV,1
山壶泉,NR,1
防水,JJ,6
区扬泰,NR,1
湘航,NR,1
克拉玛依区,NR,16
兖矿,NR,2
满艮,NR,1
锦朋万,CD,1
博臣,NN,2
髻山,NR,2
乳业,NN,30
航空,NN,3
平定县,NR,1
工商局,NN,194
阳徐,NN,1
万润,NR,2
杨庙,NR,2
恒邦,NN,1
平安,NR,14
佳汾,NR,1
希尔顿,NR,2
旭升,NN,1
亮,VA,1
盛泽,NN,1
群集,VV,1
中川镇,NR,1
泰定,NR,1
瑞年,JJ,1
盏,M,1
米奇,NR,1
福源,NR,1
兰怡,NR,1
蓝天,NR,7
日威,NR,1
雪玉,NR,1
优艾,VV,1
文姜,NR,1
乐源,NR,1
松原,NR,8
监测,NN,4
忠信,JJ,2
即墨,NR,1
黄泽茂,NR,1
容器,NN,2
荣成,NR,1
金垒,NR,1
墨玉县,NR,6
余剑,NR,1
馅饼,NN,13
意鑫,NN,1
洪跃,NR,1
正宗,JJ,1
饭店,NN,106
鼎盛,VV,5
华富,NR,3
登鸿,NR,1
期,NN,1
阿勇,NR,1
碶陈,NN,1
小殷,NR,1
溪泉,NR,1
僧寺,NN,1
徐志娣,NR,1
糖食品,NN,1
路超,NR,1
杭州市,NR,17
呼伦情,NN,1
及时雨,NN,1
液压,JJ,5
鑫鲜,VV,1
净,JJ,37
湘阴,NR,1
区旭东,NR,2
湖东,NN,1
智信,NN,1
冠,NN,12
富翔,NR,1
水果,NN,99
宁安,NR,2
宁河,NR,25
开乐,NR,1
茂名市,NR,12
发,VV,27
恐龙,NN,1
七十,CD,1
遵义市,NR,3
勇,AD,1
英姐,NR,1
香花,VV,1
乐缘,NR,1
德祥,NR,3
师宗县,NR,1
住商,NN,1
号,M,80
五洲,NN,1
国胜,JJ,1
富友,NR,1
丁龙,NR,1
瑞尔,M,1
穆斯林,NR,1
信鸽,NN,1
淮海,NR,4
桦悦,NN,3
申银,NR,2
荥阳市,NR,3
市泳,NN,1
冠芳,NR,1
吉买,NN,1
柔时,JJ,2
桂仙机,NN,1
亲援,VV,1
格尔木业,NR,1
莼香园,NR,2
南郑,NR,1
泽鑫媛,NR,1
海龙,NR,3
40,CD,3
立轴,NN,1
金泽,NR,1
高塘,NR,2
镇浩洋,NR,1
義,NN,1
运,NN,1
扶余,VV,3
金银花,NR,1
纪家,NN,4
人民路,NR,4
商联,NR,6
翌晨,NN,1
配件厂,NN,2
亨德谊,NR,4
立邦,JJ,1
杉林,NN,1
冷食品,NN,1
润丰,NR,1
镇宏,NR,1
丰县,NN,2
天彭镇席,NR,1
甘润,VV,1
芦泉,NR,1
酿造,NN,10
直,AD,3
串串,M,10
蛟河市,NR,10
富裕县,NR,1
丁山,NR,1
汪洋,NR,2
区王,NN,1
放心,VV,1
临清市,NR,5
坚平,NR,1
澳格,NN,1
于洪区,NR,3
玫瑰,NR,1
帷幄,VV,1
县薛镇,NR,2
华光路,NR,1
平顺,VA,1
炊具厂,NN,1
海鲜楼,NN,1
嘉福,NR,1
栖霞,JJ,4
陈瑞牛,NR,1
点状,NN,1
苦水镇,NR,1
厨诚,NR,1
康业,NN,1
碧琪,NR,2
运动,NN,1
嗷嗷,NN,1
民宇,NR,1
鱼粉,NN,1
泰顺县,NR,1
利口,NN,2
正牌,JJ,1
胶南,NR,5
高压,JJ,2
液化气,NN,2
玉玺,NN,1
市徽,NN,1
武陵,NR,4
本,AD,1
润亮,VV,1
你,PN,2
振兴路,NN,1
乖乖,VA,1
盛,VV,39
江店,NN,1
天马,NR,3
青苑,NR,1
476,OD,1
资料,NN,8
涝池,NR,1
郫县,NR,10
健力,NN,3
广湖,NR,1
历城,NR,1
摩托,NN,1
齐,VA,1
宝伟,NR,1
凯德宫,NR,1
小锄头,NR,2
欧亚,NR,30
菲特力斯,NR,1
周波,NR,1
乡间,NN,3
平庄,NN,1
标,VV,1
太平洋,NR,7
合浦县,NR,2
台城,NR,3
食尚,VV,1
罗记冷,NR,1
旺角,NR,1
七,CD,9
行,VV,7
罗平县,NR,1
维客,NN,2
秋,NT,1
国芳,NR,7
福星,NR,4
解放,VV,1
谷润轩,NR,1
三水,NR,2
郑陆百,NR,1
华坪县,NR,3
4,CD,5
禄茶,VV,1
新华路,NR,1
朝阳镇,NR,1
汝阳县,NR,2
五,CD,36
豪宇,NR,1
靖远县,NR,9
人民,NN,27
布吉镇,NR,1
特圣,NN,1
尧邦,NR,1
稻谷,NN,1
公子哥,NN,1
梁善平,NR,1
国道,NN,3
皮,NN,1
晟棋,NN,1
天天,AD,12
陈姐,NR,1
竹海,NR,1
包子铺,NN,9
漯河市,NR,2
淑芳,NR,1
麒麟,NN,2
昆钢,NR,9
黛琪,NR,1
董宜果,NN,1
长青,NR,1
金坛市,NR,8
家常,JJ,1
扎佐镇,NR,18
明朝,NR,1
华昊,NR,1
生油,NN,2
碶菜芳,NN,1
爱斌,NR,1
于,P,5
楚香厨,NR,1
钻,VV,2
东辉,NR,1
新沂市,NR,7
田友,NR,1
群照,NN,1
弄璋,VV,1
杏子,NN,1
旧,JJ,2
铺,VV,6
修武县,NR,9
广商,NN,1
文巧,NN,1
吴金姬,NR,1
赢动,VV,1
刘洪琴,NR,1
冻,VV,3
樱花玉磊,NN,2
线路板,NN,1
阿凯,NR,1
翠景,NN,1
金玉米,NR,1
玉树,NN,4
杏林,NR,1
诱,VV,2
达辉,NR,1
林复,NR,1
益坤,AD,1
吉禾,NR,3
金升,NR,1
速,NN,1
嘉山,NR,1
灌,VV,3
仲义康,NR,1
北,NN,20
王旺宝,NR,2
顺,VV,19
建国,VV,1
大丰,NR,2
洞庭,NR,3
百慕,NR,1
饮用水,NN,44
37072419770,CD,1
经贸,NN,11
金诺瑞,NR,1
孟州市,NR,2
加工坊,VV,1
强劲,AD,1
南京路,NR,1
佳银,NR,1
重型,JJ,2
张花椒,NR,1
中质,NR,2
濮阳,NN,2
菏泽市,NR,20
杨玉翠,NR,1
黄永周,NR,1
润福堂,NN,1
公路局,NN,1
联检,NN,6
广西,NR,74
窝窝,VV,1
新骡,JJ,1
黄河路,NR,2
牛羊肉,NN,2
轻工,NN,4
海志米业,NN,1
金梓,NR,1
高,VA,6
药监,NN,3
麦琪尔,NR,1
永州,NR,12
乡户,NN,1
将军,NN,1
伟伟,NR,2
众兴镇迪卡妮,NR,1
109,CD,1
中丽,NR,1
连锁店,NN,30
莒县,NR,1
鹿城区,NR,2
永胜,NR,1
荣飞,VV,1
富氏,NR,1
杭州,NR,149
凯都,NR,1
铁,NN,5
香浓,JJ,1
大沥凤,NR,1
王建华,NR,1
千峰,NR,1
检验,NN,61
塑,VV,3
启东,NR,1
香原,NR,1
名仁,NR,1
港口镇,NR,1
石鼓,NN,1
蓬溪县,NR,1
只,M,3
凌峰,NN,1
泗阳县,NR,5
民意,NN,2
悦,VV,47
创世,NR,2
香农,NR,2
建设,VV,3
东方,NR,2
放金,VV,1
市百,NN,13
水果店,NN,5
鹤山镇卿,NR,1
甬洋,NR,1
盈利,NN,1
杂货店,NN,3
柴火,NN,1
济美,NR,1
圣伦,NR,1
杨红英,NR,1
八,CD,16
西关,NR,4
武夷山市,NR,3
3,OD,2
双塘镇,NR,1
李梅芬,NR,1
赵亮,NR,1
文武,NR,2
豪,VA,4
甘薯,NN,1
士妹,NN,1
王洪香,NR,1
百货店,NN,28
万通,NR,3
婵威,NR,1
机械厂,NN,4
林地板,NN,1
岱岳区,NR,1
宾川,NR,1
龙岗区,NR,3
昆仑山,NR,1
朵朵,NN,1
余,VV,2
顺峰,NR,2
天竺路,NR,1
崛围泉,NR,1
卫辉市,NR,1
中华,NR,1
饿了,VV,1
映,VV,1
华邑,NR,7
雨桐米业,NN,1
春席,NN,1
石首,NR,3
溢彩,VV,1
阿尔山,NR,1
寿童,NR,3
同安区,NR,2
陈酒厂,NR,1
清泉,NN,6
彰泰,NR,1
易发,NR,2
振飞,VV,1
燕梦辉,NN,1
裕田,NR,1
虢镇,VV,1
力通,VV,1
美加,NR,1
佰健,NR,1
鼎鑫,NN,1
老树,NN,1
大厦,NN,16
锐盛,NR,1
罗庆,NR,1
程香姣,NR,1
贵德县,NR,2
线缆厂,NN,2
闸,NN,1
乾润,NR,1
特种,JJ,3
家私,NN,2
南宁,NR,4
东陵区,NR,2
家常菜,NN,1
通辽市,NR,4
洪达,NR,1
72,CD,1
丰鑫,NN,1
奉天,NR,1
碶刘,NN,1
捷迈,NR,1
万福莱,NR,2
景区,NN,5
坊大,VV,1
餐,NN,2
集,VV,8
香江,NR,2
广铃,NN,1
同辉,JJ,1
梅英,NR,2
连锁,NN,36
陇州,NR,1
市西,NR,1
刘治,NR,1
凤凰,NR,17
红林,NR,11
//item.feiniu.com/201412,CD,1
孙武湖,NR,4
中琦,NR,3
龙陵县,NR,1
梧州,NR,1
卡特彼勒,NR,1
汇发,VV,1
中式,JJ,4
唐叙斋,NR,1
宝隆,NR,1
游记,NN,1
搜狐,NR,1
巴彦,NR,1
金波,NN,4
阿利,NR,3
贾,NR,2
呵,SP,1
华日,NR,1
畜牧,NN,3
万宁万,CD,1
曲沃县,NR,2
晟昊,NR,1
配料,NN,1
榨油脂,NN,3
常常,AD,1
美蛙,JJ,1
北行,VV,1
拓,VV,10
总店,NN,3
觉味,NN,1
港,NR,22
奥普森,NR,1
焦作,NR,1
海门市,NR,4
威龙,NR,4
楷奥,NR,1
玉兔,NN,1
天和,NR,3
艺家,NN,1
和平区,NN,9
锐驰,NR,1
茶府,NN,1
狼,NN,1
新会,NR,4
中城,NN,3
五大连池,NR,3
朝阳,NR,10
川塑,NR,1
张家羊,NR,1
老大,NN,6
刘氏纯,NR,1
浩瀚,JJ,1
街子镇,NR,1
望都,NR,1
活,VV,4
永汇,NR,1
特科技,NR,2
金丝,NN,7
奥体,NR,3
信息化,NN,1
新,JJ,251
房东,NN,1
茶业,NN,60
盈成,NR,1
桃花源,NN,1
祝氏,NR,1
伊云,NR,1
锣,NN,1
粉丝,NN,1
盛凌,VV,1
史文菊,NR,1
天门市,NR,1
城隍庙,NN,2
盘山县,NR,3
冲,VV,2
建华,NR,3
广进,VV,1
占,VV,1
满门,VV,1
雨花区,NR,3
武汉市,NR,35
火车站,NN,2
吴永新,NR,1
效林,NR,1
自动,AD,2
千,CD,16
王凤术,NR,1
徐鸣,NR,1
初,OD,5
潘井,NN,1
俊豪,NR,1
水利,NN,2
凤,NN,22
市,NN,90
独,NN,1
实丽,NR,1
大沙田,NR,1
护理院,NN,1
金嘉园,NR,1
铜,NN,3
容桂,NN,2
混肥,NN,1
香贝儿,NR,1
瑞福宁,NR,1
菜篮子,NN,5
华扬,NR,1
市庆仁,NN,1
马辣,NR,1
淑珍,NR,1
联合社,NN,2
?,PU,2
利鑫,NR,1
余瑶瑶,NR,1
济,VV,1
村村,NN,1
腌腊,JJ,1
红山区,NR,3
舜洋,NR,1
仟,NR,1
速冻,VV,1
公园,NN,13
大杨,NR,1
官,NN,2
市中诚,NN,1
苏北,NR,3
兽药,NN,1
甘肃,NR,79
北京,NR,206
通泽,NR,1
方勇,NN,1
盟,NN,3
摊床,NN,22
士卫浴,NN,9
仙华,NR,3
久长镇,NR,6
鹏,NN,1
装水,NN,7
海潮,NN,1
平阴县,NR,6
百合,NN,9
思乡,NN,4
老满血灌粑,NR,1
礼让镇,NR,1
仁祥,NR,1
）,PU,589
京客隆,NR,1
茶果,NN,2
隰县,VV,3
干,JJ,2
天源,NR,2
禅,VV,1
鸿昌,NR,7
德宏,NR,2
兴缘,NR,1
陆豪,NR,1
定,VV,1
飞,VV,11
彭芳,NR,1
黄兰兰,NR,1
瑞士,NR,1
分社,NN,1
孙府,NR,1
炎磊,AD,1
营,NN,2
湾路,NR,1
胡家镇,NR,1
李敏佳,NR,1
机电,NN,33
金鸿牛,NR,1
精细,JJ,2
中级,JJ,1
闵行区,NR,2
调弦,NR,1
鄂尔多斯,NR,1
金路,NR,1
鑫隆,NR,7
翠缘,NR,1
新润乐家,NR,1
造价,NN,1
岳麓,NR,1
高永昌,NR,1
凯米,NR,2
巨野,NN,1
材料,NN,24
乐汇,NN,1
连,NR,3
电白,NR,2
监督,VV,30
宽利,NR,1
和,CC,105
丰月,JJ,1
大廓,NR,1
果脯,NN,1
铁牛,NN,1
记工,NN,2
天锅,NN,1
米克,NR,1
轴承,NN,20
晨,NN,5
1号,NT,5
包子铺,VV,1
乐福家,NN,1
自治区,NN,39
洋马洋港,NR,1
健源,NR,2
听牧,VV,1
王庄镇,NR,1
工会,NN,1
附件,NN,1
明兴,AD,1
花乡,NN,1
糖果,NN,4
同岩,VV,1
80,CD,2
贵州,NR,32
海口,NR,7
四维,NR,1
刘桂玲,NR,1
羊乳,NN,1
霍邱县,NR,1
昌大昌,NR,2
石嘴山市,NR,1
众,NN,15
雪郎,NR,1
龙云,NN,2
幸运,NN,1
巴马,NR,1
批发,NN,53
零售店,NN,6
佬,NN,2
李东明,NR,1
纺店,NN,1
c4,NN,6
莱芜,VV,2
旭开,VV,1
天时代,NR,1
壮族,NN,16
群力,VV,1
快餐店,NN,43
丹泉,NR,1
县桥自湾乡,NR,1
艾地,NR,1
城关区,NN,16
常熟,NR,2
黄南州,NR,3
农牧业,NN,1
娟糕团,NN,1
河南,NR,59
床上,NN,1
粒粒,VV,1
皮鞋,NN,1
可口可乐,NR,2
何勇,NR,1
威宝,NR,1
永鑫万客隆,NR,1
象山县,NR,12
柏枧山,NR,1
玉鼎香,NR,1
市景豪,NR,1
股,M,2
通标,NN,5
穗鑫面业,NN,1
榨油坊,NN,4
区彰德府,NR,1
捷安特,NR,1
沟口,NN,1
活性,NN,1
淮阴,NR,4
地板厂,NN,2
面包,NN,4
麦之韵,NR,1
蕉城区,NR,7
湖电,NR,1
代理,NN,1
环江,NR,1
津,NR,15
久康,NR,1
吴益平,NR,1
奇味,NR,1
响,VV,1
稷下皓辰,NR,1
沙康,NR,1
阳宗海,NN,1
财富,NN,3
禾,VV,15
芜湖县,NR,9
儒岙,NN,1
商佳,NR,1
国光,NN,1
骏贤,NR,1
雅威,NR,1
农科院,NN,1
挂,VV,2
平堡,NN,1
贾开军,NR,1
兴豪,NR,1
黄酒,NR,8
家广,NR,2
华云,NN,1
初,LC,2
德安县,NR,3
界首,NR,1
客隆,NR,1
漳州,NR,9
丰都县,NR,2
//item.feiniu.com/90104,NN,1
华康,NR,3
政,NN,1
钟,NN,1
旅游区,NN,1
天虹,NR,3
米粉,NN,1
鸿村,NR,2
格,VV,1
边门,NN,1
复兴路,NR,3
栖霞,NR,5
德清,NR,2
王伟,NR,1
高坪区,NR,1
晋城市,NR,2
子,NN,9
电动机,NN,2
老校,NN,1
福如海,NR,1
76,CD,2
临门,VV,2
宏喜,NR,1
西太,NN,1
营养品,NN,2
视,VV,1
佳乐,NR,2
卡斯,NR,1
鑫美康,NR,1
东塔,NR,1
小张,NN,3
出租车,NN,3
十三,CD,1
双城市,NR,1
同济,NR,1
悦坊,NN,1
碶桂华,NR,1
恒管业,NN,2
金贵,NN,6
丹东,NR,5
正翔,NR,1
豪门宴,NR,1
仁义,NN,1
野娇娇,JJ,3
080000091,CD,1
书苑,NN,1
酒友,NN,1
诚馍店,NN,1
